system,n,m,seed,run_type,init_kind,objective,initial_required_gain,best_required_gain,final_required_gain,min_pairwise_distance,max_pairwise_distance,steps_run,restart_count,converged,stopped_reason,system_label,reported_value
AllSwap,4,3,6.0,random_optimization,random_gaussian,generic,3.3833716999506414,1.0000000003728904,1.0000000003728904,1.0,1.000000000374417,401,0,True,gain_one_reached,Complete transpositions,exact hard gain
AllSwap,4,3,7.0,random_optimization,random_gaussian,generic,2.395690323585639,1.0000000003984593,1.0000000003984593,1.0,1.0000000003984593,409,0,True,gain_one_reached,Complete transpositions,exact hard gain
AllSwap,4,3,8.0,random_optimization,random_gaussian,generic,3.3089894930843173,1.0000000007111614,1.0000000007111614,1.0,1.0000000007111614,378,0,True,gain_one_reached,Complete transpositions,exact hard gain
AllSwap,4,3,9.0,random_optimization,random_gaussian,generic,3.21213674272218,1.000000000785951,1.000000000785951,1.0,1.000000000785951,391,0,True,gain_one_reached,Complete transpositions,exact hard gain
Cycle,6,1,0.0,random_optimization,random_gaussian,generic,9.359578849677138,1.623846882743118,1.623846882501324,1.0,3788.079135092181,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,1,1.0,random_optimization,random_gaussian,generic,17.955111377873738,2.2649437375004524,2.271172759094134,1.0,9.03177739430794,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,1,2.0,random_optimization,random_gaussian,generic,9.2304721065036,2.212028925784595,2.2179464610748547,0.9999999999999998,10.647847549922748,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,1,3.0,random_optimization,random_gaussian,generic,17.63126129270382,1.890136778670673,1.890943916547449,1.0,8.443854724404439,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,1,4.0,random_optimization,random_gaussian,generic,6.064554956966469,2.7857316280493225,2.795647575000708,1.0,18.63950008418008,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,1,5.0,random_optimization,random_gaussian,generic,26.80395761024161,3.060192582180822,3.070035591522396,1.0,18.7963172835556,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,1,6.0,random_optimization,random_gaussian,generic,7.418540124430629,2.3561204083511416,2.359599334558287,1.0,12.728583749709925,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,1,7.0,random_optimization,random_gaussian,generic,12.827742407690293,2.354800758887675,2.364731268592068,1.0,14.639930607719844,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,1,8.0,random_optimization,random_gaussian,generic,43.65437706035124,1.79551210718446,1.7991354190661095,1.0,7.247776312590722,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,1,9.0,random_optimization,random_gaussian,generic,53.70567282573556,2.260600716236968,2.264804783603743,1.0,8.581491905522645,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,2,0.0,random_optimization,random_gaussian,generic,3.6614699238608415,1.0042458484633685,1.0042458482636811,0.9999999999999892,234.0733600062132,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,2,1.0,random_optimization,random_gaussian,generic,4.823789998856683,1.0045562334845028,1.004556233126766,1.0000000000000084,216.54602876061668,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,2,2.0,random_optimization,random_gaussian,generic,7.919249777217338,1.0026602959276585,1.002660294980113,1.0000000000000004,194.1273874878748,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,2,3.0,random_optimization,random_gaussian,generic,8.132603863003068,1.004737895428723,1.004737894681501,1.0000000000000018,211.96939458854592,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,2,4.0,random_optimization,random_gaussian,generic,2.704781240076418,1.004070190997526,1.0040701909266818,1.0000000000000036,242.12526575212007,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,2,5.0,random_optimization,random_gaussian,generic,110.4906554281625,1.4198457241423008,1.4205091776965515,1.0000000000000002,3.947121318273634,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,2,6.0,random_optimization,random_gaussian,generic,2.8029177398766527,1.0041823270402506,1.0041823266863792,0.9999999999999984,214.00784869596075,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,2,7.0,random_optimization,random_gaussian,generic,3.8053855671553904,1.0028432205145723,1.0028432198691566,0.9999999999999972,200.3793144199716,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,2,8.0,random_optimization,random_gaussian,generic,3.838595860807106,1.00400728094735,1.0040072804645874,0.9999999999999866,239.30188595770355,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,2,9.0,random_optimization,random_gaussian,generic,2.386121547301544,1.0040416236838945,1.0040416234216274,1.0,227.95685100241232,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,3,0.0,random_optimization,random_gaussian,generic,2.67364128358615,1.0000000007748673,1.0000000007748673,1.0,1.9986893165972883,7434,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,3,1.0,random_optimization,random_gaussian,generic,2.920036270199786,1.0000000007337424,1.0000000007337424,1.0,3.0309555003099016,589,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,3,2.0,random_optimization,random_gaussian,generic,2.47118300706827,1.0012661764285895,1.0012661758599777,1.0000000000000004,19.82090644609565,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,3,3.0,random_optimization,random_gaussian,generic,6.704687474540032,1.0015000176577589,1.0015000174313118,0.9999999999999996,18.17923187832207,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,3,4.0,random_optimization,random_gaussian,generic,5.131399713487574,1.000000000559175,1.000000000559175,1.0,1.427946067753492,461,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,3,5.0,random_optimization,random_gaussian,generic,3.9141598422419968,1.0015240576305655,1.0016336238971184,1.0000000000000002,18.197428651287144,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,3,6.0,random_optimization,random_gaussian,generic,1.8530078314414824,1.0012539290077982,1.0012539284051016,1.0,19.89280910378673,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,3,7.0,random_optimization,random_gaussian,generic,2.5356250740727133,1.0000000006921228,1.0000000006921228,1.0000000000000002,1.9983740028894907,8148,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,3,8.0,random_optimization,random_gaussian,generic,3.9406030480201553,1.0000000005731229,1.0000000005731229,0.9999999999999998,4.333634831365262,887,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,3,9.0,random_optimization,random_gaussian,generic,3.605698933804279,1.0013203063626723,1.0013203054906883,0.9999999999999996,19.37987617865957,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,4,0.0,random_optimization,random_gaussian,generic,2.107336066091135,1.000000000887416,1.000000000887416,1.0,4.846332479718771,2055,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,4,1.0,random_optimization,random_gaussian,generic,2.920932989804868,1.000000000326714,1.000000000326714,1.0000000000000002,1.9141738908331745,422,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,4,2.0,random_optimization,random_gaussian,generic,1.993772562649773,1.0000000004919911,1.0000000004919911,1.0000000000000002,1.2733223542149676,402,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,4,3.0,random_optimization,random_gaussian,generic,5.71766302427462,1.0000000005712804,1.0000000005712804,1.0000000000000002,1.4060284087085069,482,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,4,4.0,random_optimization,random_gaussian,generic,2.701048463250186,1.0000000007121117,1.0000000007121117,1.0,1.6283657496996955,407,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,4,5.0,random_optimization,random_gaussian,generic,1.6044728513388686,1.0000065114116778,1.000006511030463,1.0000000000000002,1.6170584804051282,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,4,6.0,random_optimization,random_gaussian,generic,2.244780960759555,1.0000000002569749,1.0000000002569749,1.0,1.6942936876878765,413,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,4,7.0,random_optimization,random_gaussian,generic,2.38351694152134,1.0000235603038263,1.000023559646525,1.0,2.0553339621063507,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,4,8.0,random_optimization,random_gaussian,generic,1.7422099128110502,1.0000000001919007,1.0000000001919007,1.0,1.6609473154587453,419,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,4,9.0,random_optimization,random_gaussian,generic,3.351423276569401,1.0000076796959625,1.0000076796681023,1.0000000000000002,1.4745081832882116,15000,0,False,max_steps,Cycle,exact hard gain
Cycle,6,5,0.0,random_optimization,random_gaussian,generic,1.6641151842224202,1.000000000382319,1.000000000382319,1.0,2.6866696801848806,420,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,5,1.0,random_optimization,random_gaussian,generic,2.035481065992199,1.0000000007295486,1.0000000007295486,1.0,1.6369994647783408,380,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,5,2.0,random_optimization,random_gaussian,generic,1.9461225543938208,1.000000000385352,1.000000000385352,1.0,1.3272772396920045,389,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,5,3.0,random_optimization,random_gaussian,generic,2.313303016185847,1.000000000446034,1.000000000446034,1.0,1.2834458773365596,404,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,5,4.0,random_optimization,random_gaussian,generic,4.042856025457384,1.0000000009397616,1.0000000009397616,1.0,1.4120861006855283,384,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,5,5.0,random_optimization,random_gaussian,generic,1.6283762133791575,1.0000000006849028,1.0000000006849028,1.0,1.5258317127245624,372,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,5,6.0,random_optimization,random_gaussian,generic,2.704427328486831,1.0000000008611234,1.0000000008611234,0.9999999999999998,1.3097921985322418,383,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,5,7.0,random_optimization,random_gaussian,generic,1.6650900255267005,1.000000000861008,1.000000000861008,0.9999999999999998,1.7246510264009798,384,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,5,8.0,random_optimization,random_gaussian,generic,3.282100649436535,1.0000000004979892,1.0000000004979892,1.0000000000000002,1.1627870293049385,403,0,True,gain_one_reached,Cycle,exact hard gain
Cycle,6,5,9.0,random_optimization,random_gaussian,generic,3.4643803975997427,1.0000000007445435,1.0000000007445435,1.0000000000000002,1.20657609184427,393,0,True,gain_one_reached,Cycle,exact hard gain
AdjacentSwap,6,1,0.0,random_optimization,random_gaussian,generic,6.262959060624613,3.5187860782732923,3.522506481650653,1.0,6.30461678984523,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,1,1.0,random_optimization,random_gaussian,generic,27.807231302775783,3.280116840958164,3.282901593599156,1.0,6.144350409019964,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,1,2.0,random_optimization,random_gaussian,generic,10.2304721065036,3.2783514241041094,3.2819627343310627,1.0,10.918873691287544,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,1,3.0,random_optimization,random_gaussian,generic,34.0510659245476,2.4165712914081787,2.4204429108494305,0.9999999999999998,11.464008865635012,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,1,4.0,random_optimization,random_gaussian,generic,4.166041453048849,3.3881034011801834,3.3969861457761668,1.0,8.077849208028269,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,1,5.0,random_optimization,random_gaussian,generic,27.80395761024161,2.858170041692249,2.862743670850498,1.0,7.989073020916856,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,1,6.0,random_optimization,random_gaussian,generic,5.799716014698505,3.5209111638018507,3.525699176906623,1.0,6.314726783839793,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,1,7.0,random_optimization,random_gaussian,generic,12.778714678420895,3.308745415347494,3.31202972203788,1.0,14.175515862816347,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,1,8.0,random_optimization,random_gaussian,generic,50.53025672109817,3.2182895532354414,3.2240478898609246,1.0,8.028301989204051,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,1,9.0,random_optimization,random_gaussian,generic,41.00153963414199,3.204137080151934,3.207389902549605,1.0,14.581992097867392,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,2,0.0,random_optimization,random_gaussian,generic,2.533860894560602,1.410040081616487,1.413279914978049,1.0,5.570557931422668,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,2,1.0,random_optimization,random_gaussian,generic,2.58326541551264,1.4191908394331303,1.4212446525129685,1.0,3.5312147399238016,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,2,2.0,random_optimization,random_gaussian,generic,14.33748005888128,1.4754321648123565,1.478079193118032,1.0,5.011725319248843,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,2,3.0,random_optimization,random_gaussian,generic,9.060340558476254,1.4746006263026126,1.4780791931180317,1.0,5.032416229086589,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,2,4.0,random_optimization,random_gaussian,generic,5.275576643203397,1.4077678735078547,1.4132799149780446,1.0,5.541732794914436,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,2,5.0,random_optimization,random_gaussian,generic,84.79511211819502,1.556821312193991,1.5583083937876718,0.9999999999999998,3.135464512015555,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,2,6.0,random_optimization,random_gaussian,generic,2.9945515568882666,1.5570675827639129,1.5583114810123386,1.0000000000000002,3.498281964409142,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,2,7.0,random_optimization,random_gaussian,generic,5.4475060818202365,1.476076578558634,1.4780791931180304,1.0,5.042200294128374,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,2,8.0,random_optimization,random_gaussian,generic,2.4616643978086485,1.5432352181332905,1.5483847644624853,1.0000000000000002,3.2640800343969985,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,2,9.0,random_optimization,random_gaussian,generic,2.806525496255016,1.607032548154976,1.6128069191258856,1.0,2.9635531879379844,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,3,0.0,random_optimization,random_gaussian,generic,2.641438135202161,1.2546661413810083,1.2578800516368,1.0,2.308312436088912,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,3,1.0,random_optimization,random_gaussian,generic,2.972261380163553,1.2652098049820215,1.265698142178239,1.0,1.7513304571852475,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,3,2.0,random_optimization,random_gaussian,generic,2.608545182007564,1.2558126141876151,1.2578800516367972,1.0000000000000002,2.3629903972421844,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,3,3.0,random_optimization,random_gaussian,generic,15.179747230250316,1.2472585464804595,1.248697733390649,1.0,2.373406681343576,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,3,4.0,random_optimization,random_gaussian,generic,5.145633228256872,1.264962560651815,1.265698142178239,1.0,1.749192132046744,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,3,5.0,random_optimization,random_gaussian,generic,3.3302534510792947,1.2284800679442396,1.2287610546439882,1.0,2.223012525530263,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,3,6.0,random_optimization,random_gaussian,generic,2.549437507930329,1.2549855115565047,1.257880051636798,1.0000000000000002,2.302550830815295,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,3,7.0,random_optimization,random_gaussian,generic,2.677361809368612,1.2878462456852942,1.2901217663252649,1.0,2.051595309717748,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,3,8.0,random_optimization,random_gaussian,generic,4.506715297075099,1.256043636300334,1.2578800516367976,1.0,2.401379501355999,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,3,9.0,random_optimization,random_gaussian,generic,2.954079696533428,1.2650950499837532,1.2656981421782387,1.0,1.7473692270325794,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,4,0.0,random_optimization,random_gaussian,generic,2.6121797133070928,1.099918572479458,1.1011564278185306,1.0,1.437054515343139,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,4,1.0,random_optimization,random_gaussian,generic,3.686125350591164,1.1003954413316672,1.1011564278185315,1.0,1.4425682130580946,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,4,2.0,random_optimization,random_gaussian,generic,1.749537195100848,1.1447362837140698,1.1453227753671151,1.0,1.6701781337579693,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,4,3.0,random_optimization,random_gaussian,generic,5.752745878828467,1.1008909766931747,1.1011564278185302,1.0,1.436840861017531,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,4,4.0,random_optimization,random_gaussian,generic,3.080691482563834,1.100927013725962,1.101156427818531,1.0,1.442577351832381,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,4,5.0,random_optimization,random_gaussian,generic,1.5486599077314054,1.1008973672885625,1.101156427818531,1.0,1.4393487454231415,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,4,6.0,random_optimization,random_gaussian,generic,2.366654048803809,1.1437290184788302,1.1453227753671131,1.0,1.6855614543291153,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,4,7.0,random_optimization,random_gaussian,generic,2.922302232846629,1.1447692792409223,1.1453227753671138,1.0,1.667278313896413,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,4,8.0,random_optimization,random_gaussian,generic,1.980682946888344,1.1008484151412867,1.1011564278185304,1.0,1.4426312300885278,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,4,9.0,random_optimization,random_gaussian,generic,3.5128354673762194,1.1595156418015873,1.1599305177490693,1.0,1.538535007677876,15000,0,False,max_steps,Adjacent transpositions,exact hard gain
AdjacentSwap,6,5,0.0,random_optimization,random_gaussian,generic,2.075420034289245,1.0000000008154737,1.0000000008154737,1.0,1.000000001291198,389,0,True,gain_one_reached,Adjacent transpositions,exact hard gain
AdjacentSwap,6,5,1.0,random_optimization,random_gaussian,generic,1.6109324138372103,1.00000000098512,1.00000000098512,1.0,1.000000002015933,378,0,True,gain_one_reached,Adjacent transpositions,exact hard gain
AdjacentSwap,6,5,2.0,random_optimization,random_gaussian,generic,2.131987535656434,1.0000000004964067,1.0000000004964067,1.0,1.0000000006790586,441,0,True,gain_one_reached,Adjacent transpositions,exact hard gain
AdjacentSwap,6,5,3.0,random_optimization,random_gaussian,generic,2.194279648498828,1.000000000684811,1.000000000684811,1.0,1.0000000013908568,391,0,True,gain_one_reached,Adjacent transpositions,exact hard gain
AdjacentSwap,6,5,4.0,random_optimization,random_gaussian,generic,3.648373362906244,1.000000000509315,1.000000000509315,1.0,1.0000000014237056,404,0,True,gain_one_reached,Adjacent transpositions,exact hard gain
AdjacentSwap,6,5,5.0,random_optimization,random_gaussian,generic,1.7838715207804938,1.0000000007470975,1.0000000007470975,1.0,1.000000001124555,388,0,True,gain_one_reached,Adjacent transpositions,exact hard gain
AdjacentSwap,6,5,6.0,random_optimization,random_gaussian,generic,2.7029958651468107,1.000000000530616,1.000000000530616,1.0,1.000000000815081,402,0,True,gain_one_reached,Adjacent transpositions,exact hard gain
AdjacentSwap,6,5,7.0,random_optimization,random_gaussian,generic,2.067937055911378,1.0000000002321583,1.0000000002321583,1.0,1.0000000003921146,452,0,True,gain_one_reached,Adjacent transpositions,exact hard gain
AdjacentSwap,6,5,8.0,random_optimization,random_gaussian,generic,3.792462246437103,1.0000000009097365,1.0000000009097365,1.0,1.000000001585979,390,0,True,gain_one_reached,Adjacent transpositions,exact hard gain
AdjacentSwap,6,5,9.0,random_optimization,random_gaussian,generic,3.926499355107433,1.000000000985365,1.000000000985365,1.0,1.0000000020994906,402,0,True,gain_one_reached,Adjacent transpositions,exact hard gain
AllSwap,6,1,0.0,random_optimization,random_gaussian,generic,9.359578849677138,4.083839885132385,4.085645591327396,1.0,7.1291659368678495,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,1,1.0,random_optimization,random_gaussian,generic,27.807231302775783,4.085635629048309,4.085645591327398,1.0,7.104071038847062,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,1,2.0,random_optimization,random_gaussian,generic,14.217398123528104,4.085271888484387,4.085645591327399,1.0,7.110316764706894,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,1,3.0,random_optimization,random_gaussian,generic,34.0510659245476,4.083572804075854,4.085645591327396,1.0,7.133289756992285,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,1,4.0,random_optimization,random_gaussian,generic,7.940900211992613,4.081561863233986,4.085645591327395,1.0,7.152851632627602,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,1,5.0,random_optimization,random_gaussian,generic,55.693498848797965,4.085271058583116,4.085645591327404,1.0,7.115006298354395,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,1,6.0,random_optimization,random_gaussian,generic,6.436412437357438,4.083533327268511,4.085645591327397,1.0,7.132727676960105,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,1,7.0,random_optimization,random_gaussian,generic,12.827742407690293,4.08183221110349,4.085645591327398,1.0,7.144835615729654,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,1,8.0,random_optimization,random_gaussian,generic,54.49344079731081,4.085645335394206,4.085645591327402,1.0,7.103448542678403,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,1,9.0,random_optimization,random_gaussian,generic,66.02216992535556,4.0834190159854185,4.085645591327397,1.0,7.149962315676206,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,2,0.0,random_optimization,random_gaussian,generic,3.783615551553244,1.902113033333256,1.9021130325903128,1.0,1.9021130356224585,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,2,1.0,random_optimization,random_gaussian,generic,3.600812937490192,1.9021130330704377,1.9021130325903133,1.0,1.902113033154279,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,2,2.0,random_optimization,random_gaussian,generic,14.337480058881278,1.9021130326159608,1.902113032590316,1.0,1.9021130326445024,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,2,3.0,random_optimization,random_gaussian,generic,9.060340558476254,1.902113032646348,1.9021130325903144,1.0,1.902113032652689,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,2,4.0,random_optimization,random_gaussian,generic,5.603163282863901,1.9021130327876528,1.902113032590316,0.9999999999999998,1.90211303296198,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,2,5.0,random_optimization,random_gaussian,generic,85.58585439354849,1.9021130332529528,1.902113032590316,1.0,1.9021130341273609,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,2,6.0,random_optimization,random_gaussian,generic,3.078023335102212,1.902113032831716,1.902113032590317,1.0,1.902113033512571,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,2,7.0,random_optimization,random_gaussian,generic,5.999949110868568,1.902113033252777,1.9021130325903173,1.0000000000000002,1.902113034811648,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,2,8.0,random_optimization,random_gaussian,generic,3.838595860807106,1.902113033514576,1.9021130325903155,1.0,1.90211303499566,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,2,9.0,random_optimization,random_gaussian,generic,2.806525496255016,1.9021130333140472,1.9021130325903144,1.0,1.9021130343711792,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,3,0.0,random_optimization,random_gaussian,generic,3.1122741064223094,1.4142135623830328,1.4142135623730974,1.0,1.4142135623848864,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,3,1.0,random_optimization,random_gaussian,generic,2.9722613801635536,1.4142135633171409,1.4142135623730996,1.0,1.41421356381701,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,3,2.0,random_optimization,random_gaussian,generic,2.908326199788718,1.4142135628028951,1.4142135623730976,1.0,1.4142135628160648,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,3,3.0,random_optimization,random_gaussian,generic,15.630060455153698,1.414213562430037,1.4142135623730991,1.0,1.4142135624300367,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,3,4.0,random_optimization,random_gaussian,generic,5.704593418624742,1.4142135626808017,1.414213562373098,1.0,1.4142135626808017,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,3,5.0,random_optimization,random_gaussian,generic,5.371985997972549,1.4142135627614327,1.4142135623730967,1.0,1.4142135628621468,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,3,6.0,random_optimization,random_gaussian,generic,2.68509818688625,1.7060378930403894,1.7065244059819846,1.0,1.7060378930403892,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,3,7.0,random_optimization,random_gaussian,generic,2.677361809368611,1.4142135625103815,1.4142135623730974,0.9999999999999998,1.4142135625328631,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,3,8.0,random_optimization,random_gaussian,generic,4.506715297075099,1.4142135625824586,1.4142135623730967,1.0,1.4142135625824583,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,3,9.0,random_optimization,random_gaussian,generic,4.51175703830581,1.4142135633514274,1.4142135623730978,0.9999999999999998,1.4142135633514272,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,4,0.0,random_optimization,random_gaussian,generic,2.9167473770338286,1.270275181766256,1.270275181460043,1.0,1.2702751817662556,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,4,1.0,random_optimization,random_gaussian,generic,3.686125350591164,1.2702751816273743,1.270275181460042,1.0000000000000002,1.2702751816273743,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,4,2.0,random_optimization,random_gaussian,generic,2.5714590993060096,1.2702391682881236,1.2702751814600428,1.0000000000000002,1.2702391682881238,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,4,3.0,random_optimization,random_gaussian,generic,6.177519871142834,1.2702751819816305,1.270275181460042,0.9999999999999998,1.27027518198163,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,4,4.0,random_optimization,random_gaussian,generic,3.853990957131908,1.224744871560009,1.224744871391591,1.0,1.2247448715617606,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,4,5.0,random_optimization,random_gaussian,generic,2.2728530357430907,1.2702751816003193,1.270275181460042,1.0000000000000002,1.2702751816003195,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,4,6.0,random_optimization,random_gaussian,generic,2.3666540488038086,1.2247448722412353,1.2247448713915907,1.0,1.2247448722412353,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,4,7.0,random_optimization,random_gaussian,generic,3.088020880510334,1.224744872079037,1.2247448713915914,1.0,1.2247448721119891,15000,0,False,max_steps,Complete transpositions,exact hard gain
AllSwap,6,4,8.0,random_optimization,random_gaussian,generic,2.2618811763012654,1.270275181697181,1.270275181460041,1.0,1.2702751816971805,15000,0,False,max_steps,Complete transpositions,exact hard gain
